epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0001,0,,,,,,,
0,,29,,,0.10055716407596689,1.5569635393010677,0.21887548011641403,0.5533701974383819,0.10045748604570254
0,,29,0.07451206972429034,,,,,,
,0.0001,30,,,,,,,
1,,49,,0.05003410255256876,,,,,
1,,59,,,0.10075349239333926,1.2159159765738923,0.22223964931842097,0.5487399185090582,0.08712531230144256
1,,59,0.05827343317969382,,,,,,
,0.0001,60,,,,,,,
2,,89,,,0.10187302279919251,1.0763406407001184,0.2252216694401745,0.5520212169594454,0.07738688997307702
2,,89,0.05048048214868854,,,,,,
,0.0001,90,,,,,,,
3,,99,,0.04520731347900752,,,,,
3,,119,,,0.1024990091706886,1.0361190103466962,0.22640686237655053,0.55512777663392,0.072222912425215
3,,119,0.04796135773349597,,,,,,
,0.0001,120,,,,,,,
4,,149,,0.046979085698981425,,,,,
4,,149,,,0.10272660500565113,1.0374804223268284,0.22669315461023323,0.5567909387812545,0.0692229177043649
4,,149,0.04592007476551167,,,,,,
,0.0001,150,,,,,,,
5,,179,,,0.10276192914771948,1.0499460543811863,0.2265910829321857,0.5575476109828192,0.0672387251319842
5,,179,0.04494765030710977,,,,,,
,0.0001,180,,,,,,,
6,,199,,0.042642854960203765,,,,,
6,,209,,,0.10276193704501081,1.0564563833944312,0.22646087527467085,0.5579974367346785,0.06620150475143914
6,,209,0.04542937429177876,,,,,,
,0.0001,210,,,,,,,
7,,239,,,0.10296790406559936,1.0464931860197122,0.22670662481564685,0.559572992494441,0.0656599842962108
7,,239,0.04584802445655566,,,,,,
,0.0001,240,,,,,,,
8,,249,,0.04408490576487207,,,,,
8,,269,,,0.10264232762032027,1.0699196533657156,0.22610325294649777,0.5577418765355693,0.06531793624746803
8,,269,0.04555330518349337,,,,,,
,0.0001,270,,,,,,,
9,,299,,0.04634801504625353,,,,,
9,,299,,,0.10265986302305478,1.0633453618479025,0.22607016020337475,0.5581760034883262,0.06523284588972535
9,,299,0.04470233194005749,,,,,,
,0.0001,300,,,,,,,
10,,329,,,0.1027695953560616,1.0398900092504297,0.2262719663204261,0.5590735826410336,0.0650518852044551
10,,329,0.04418740038271761,,,,,,
,0.0001,330,,,,,,,
11,,349,,0.041000212272580806,,,,,
11,,359,,,0.10257651570715703,1.0379675272736282,0.22588672700430776,0.5585034705683429,0.06479487836294255
11,,359,0.04408784447529483,,,,,,
,0.0001,360,,,,,,,
12,,389,,,0.10235206044740391,1.0309829131417494,0.22558468852030514,0.5574146920136781,0.06447832179358409
12,,389,0.04497716268478724,,,,,,
,0.0001,390,,,,,,,
13,,399,,0.04773839366368576,,,,,
13,,419,,,0.10113529936610928,1.0542205531562552,0.22395538849151053,0.5495796820256089,0.06375987027012724
13,,419,0.043841770233825135,,,,,,
,0.0001,420,,,,,,,
14,,449,,0.04436038832709164,,,,,
14,,449,,,0.10140303076363925,0.9789319259304005,0.22461571235032762,0.5519789805320293,0.0635359993570546
14,,449,0.044049736497417405,,,,,,
,0.0001,450,,,,,,,
15,,479,,,0.10011915605507286,0.995956141397406,0.22310524650440824,0.5441703072631683,0.06247273951191127
15,,479,0.04359789718341383,,,,,,
,0.0001,480,,,,,,,
16,,499,,0.04219585219263381,,,,,
16,,509,,,0.09691731352640942,1.0692786522121922,0.2188635308336814,0.5261755480976381,0.060515196717373154
16,,509,0.0439025673314271,,,,,,
,0.0001,510,,,,,,,
17,,539,,,0.0963969990749406,1.0282349405179891,0.21763081970228615,0.5278039232908346,0.06002878749235954
17,,539,0.04363726046335809,,,,,,
,0.0001,540,,,,,,,
18,,549,,0.04449201195093772,,,,,
18,,569,,,0.09650509170608408,0.9706846756127554,0.21774604009435775,0.5290480155852284,0.059688135688554085
18,,569,0.04279874619587655,,,,,,
,0.0001,570,,,,,,,
19,,599,,0.04307353711469031,,,,,
19,,599,,,0.09569105189007504,0.9648819945216545,0.2166663664834497,0.5243731158293632,0.058971317997040536
19,,599,0.04203314977577522,,,,,,
,0.0001,600,,,,,,,
20,,629,,,0.09587882961823213,0.9313964327200304,0.2171138429148982,0.5242343391212946,0.058767263689116604
20,,629,0.04165451672997392,,,,,,
,0.0001,630,,,,,,,
21,,649,,0.044907238143061655,,,,,
21,,659,,,0.09513822011834072,0.9531200161563969,0.21618436415412656,0.518451470366025,0.05824883912661103
21,,659,0.041601791989885124,,,,,,
,0.0001,660,,,,,,,
22,,689,,,0.09449494446151045,0.9424737598873144,0.2154443458695605,0.5137878504290412,0.057558259822360604
22,,689,0.04158759196050749,,,,,,
,0.0001,690,,,,,,,
23,,699,,0.0377534289777983,,,,,
23,,719,,,0.09436868030202733,0.9295716857657342,0.21515102797716215,0.5136474774305942,0.05756144704787172
23,,719,0.040825157828996775,,,,,,
,0.0001,720,,,,,,,
24,,749,,0.04033019259181829,,,,,
24,,749,,,0.09429852410900053,0.9234560761822327,0.215445163497525,0.5109935967201535,0.05736692585880158
24,,749,0.04092405849167926,,,,,,
,0.0001,750,,,,,,,
25,,779,,,0.09381972086640755,0.931263622595074,0.21476459808379247,0.5076351416389717,0.057067114931658926
25,,779,0.04187716046129931,,,,,,
,0.0001,780,,,,,,,
26,,799,,0.04161444660270864,,,,,
26,,809,,,0.09309354634174723,0.9253569028460594,0.2135412932226507,0.5043172432874966,0.056836782509646
26,,809,0.040907322406315366,,,,,,
,0.0001,810,,,,,,,
27,,839,,,0.09246815421509487,0.9304048902697769,0.21255382171357154,0.5007345265166087,0.05649935029972311
27,,839,0.04049429109546603,,,,,,
,0.0001,840,,,,,,,
28,,849,,0.041170751403248745,,,,,
28,,869,,,0.09197239144549647,0.9082137373114345,0.21174362962466634,0.4981406828645604,0.05632277999545345
28,,869,0.041116577620266284,,,,,,
,0.0001,870,,,,,,,
29,,899,,0.040081138294272095,,,,,
29,,899,,,0.09142286714299225,0.9355404571648464,0.2105161612701255,0.49497848923188276,0.05602792549431552
29,,899,0.04078584118269214,,,,,,
,0.0001,900,,,,,,,
30,,929,,,0.09130980392218864,0.904427122594602,0.21077791430194484,0.4940104925334598,0.05610575276272156
30,,929,0.041057450718613685,,,,,,
,0.0001,930,,,,,,,
31,,949,,0.04184926979030981,,,,,
31,,959,,,0.09126199982691802,0.8979194081717324,0.2111711598804794,0.4918631078042573,0.05605619154478166
31,,959,0.03977131543727782,,,,,,
,0.0001,960,,,,,,,
32,,989,,,0.09056733357531116,0.9092580324346461,0.20970807677221479,0.488678590895603,0.055720637491576096
32,,989,0.04031636767971743,,,,,,
,0.0001,990,,,,,,,
33,,999,,0.04114537238405589,,,,,
33,,1019,,,0.09047437055630793,0.9034477302368068,0.20985451603411,0.48728252180205406,0.055711959598163246
33,,1019,0.0399986166057263,,,,,,
,0.0001,1020,,,,,,,
34,,1049,,0.04011097947720107,,,,,
34,,1049,,,0.09034994481410326,0.8877145280083841,0.2096868720808918,0.48661846144159093,0.05561696745532713
34,,1049,0.040530720217385886,,,,,,
,0.0001,1050,,,,,,,
35,,1079,,,0.09032758994508183,0.8847837979914668,0.21019380827369086,0.4843075808942725,0.05547325496417261
35,,1079,0.040553138968297466,,,,,,
,0.0001,1080,,,,,,,
36,,1099,,0.04022053895135235,,,,,
36,,1109,,,0.08991755738017758,0.9006883146550754,0.2098314954302275,0.48096208168545934,0.05523762612116867
36,,1109,0.04034702130290945,,,,,,
,0.0001,1110,,,,,,,
37,,1139,,,0.08955917999713721,0.8929363200116199,0.20910528757193403,0.4788933417346879,0.0550860809305534
37,,1139,0.04006989958432614,,,,,,
,0.0001,1140,,,,,,,
38,,1149,,0.043783597356543656,,,,,
38,,1169,,,0.08951494163876454,0.894536349530651,0.20922322131294716,0.4780704556235351,0.05500872422725269
38,,1169,0.039955835351267004,,,,,,
,0.0001,1170,,,,,,,
39,,1199,,0.03602583798233641,,,,,
39,,1199,,,0.08929190665744968,0.8966856888274798,0.20905371531409042,0.4757085636131855,0.05490925335865978
39,,1199,0.039816563811710066,,,,,,
,0.0001,1200,,,,,,,
40,,1229,,,0.08937881281115395,0.8803353270322098,0.2093622407257234,0.4758229226824671,0.05480580569064833
40,,1229,0.03975730039577506,,,,,,
,0.0001,1230,,,,,,,
41,,1249,,0.04152504343182628,,,,,
41,,1259,,,0.0891771946520984,0.9592122464976062,0.20821741253127216,0.4753549368829007,0.05466434593582744
41,,1259,0.03951196498177984,,,,,,
,0.0001,1260,,,,,,,
42,,1289,,,0.08962826699412478,0.9010742429652655,0.2102535560707577,0.47458318011839956,0.05483567180973065
42,,1289,0.0403424187981481,,,,,,
,0.0001,1290,,,,,,,
43,,1299,,0.0398689747205679,,,,,
43,,1319,,,0.08933818289309876,0.9457749329359046,0.20939388165698788,0.47331263625271563,0.05467381646821262
43,,1319,0.03962122737590701,,,,,,
,0.0001,1320,,,,,,,
44,,1349,,0.03991962733965105,,,,,
44,,1349,,,0.0892031444077211,0.928944330076018,0.20947726663538582,0.47178598096458185,0.05462932978216103
44,,1349,0.03994476132107983,,,,,,
,0.0001,1350,,,,,,,
45,,1379,,,0.0892403453101624,0.927857804928665,0.20941105210787714,0.472136967213894,0.05448409477979651
45,,1379,0.03947321545113584,,,,,,
,0.0001,1380,,,,,,,
46,,1399,,0.04418680186514737,,,,,
46,,1409,,,0.08908362614856541,0.9193344791122414,0.2089367954189264,0.471999868314545,0.05437178570084646
46,,1409,0.040668910729068336,,,,,,
,0.0001,1410,,,,,,,
47,,1439,,,0.08901793086738513,0.9018160395906659,0.209084545814157,0.47104749369645244,0.05425436933837909
47,,1439,0.04071748555203511,,,,,,
,0.0001,1440,,,,,,,
48,,1449,,0.037979042388410225,,,,,
48,,1469,,,0.088822782198604,0.9834072361818963,0.2083666751667351,0.46974150516198065,0.0542509603996278
48,,1469,0.0391066631596376,,,,,,
,0.0001,1470,,,,,,,
49,,1499,,0.03918979352356063,,,,,
49,,1499,,,0.08928508573882138,0.9141315064535901,0.2100498106607338,0.46970426213671157,0.05444635925106308
49,,1499,0.039585882887991704,,,,,,
